Any,Núm. Mes,Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Canal dels fets,Tipus de fet,Títol del fet (Codi Penal) o Llei de referència,Tipus de fet (Codi penal) o d'Infracció (altres lleis),Àmbit fet,Nombre fets o infraccions,Nombre víctimes
2021,5,maig,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,maresme,Resta municipis ABP Arenys de Mar,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,7,juliol,RP Central,ABP Bages,Barcelona,moianes,Resta municipis ABP Bages,muntanya/bosc,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Danys,LGTBI-fòbia,1,2.0
2021,5,maig,RP Girona,ABP Gironès - Pla de l'Estany,Girona,pla de l'estany,Banyoles,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,2.0
2021,5,maig,RP Metropolitana Barcelona,ABP Gràcia,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,1.0
2021,5,maig,RP  Metropolitana Nord,ABP Sabadell,Barcelona,valles occidental,Sabadell,habitatge - primera residència - pis/apartament,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,5,maig,RP Girona,ABP Gironès - Pla de l'Estany,Girona,girones,Resta municipis ABP Gironès - Pla de l'Estany,via pública urbana,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Danys,Orientació política,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,habitatge - primera residència - pis/apartament,Presencial,delictes,delictes contra la llibertat,Coaccions,LGTBI-fòbia,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Barcelona,barcelones,Barcelona,habitatge - primera residència - pis/apartament,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Danys,Orientació política,1,1.0
2021,10,octubre,RP  Metropolitana Nord,ABP Granollers,Barcelona,valles oriental,Resta municipis ABP Granollers,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,barcelones,Barcelona,habitatge - primera residència - pis/apartament,Internet o xarxes socials,delictes,delictes contra la llibertat,Amenaces,LGTBI-fòbia,1,1.0
2021,5,maig,RP Metropolitana Sud,ABP Martorell,Barcelona,baix llobregat,Sant Andreu de la Barca,via pública urbana,Presencial,delictes,delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,LGTBI-fòbia,1,3.0
2021,5,maig,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,transport públic - metro - comboi,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,1.0
2021,7,juliol,RP Central,ABP Osona,Barcelona,osona,Resta municipis ABP Osona,dependències - administració local,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Furt,Orientació política,1,2.0
2021,4,abril,RP Girona,ABP Baix Empordà - La Bisbal,Girona,baix emporda,Resta municipis ABP Baix Empordà - La Bisbal,instal·lació esportiva,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,5,maig,RP  Metropolitana Nord,ABP Sabadell,Barcelona,valles occidental,Sabadell,escola,Presencial,altres,fets diversos,Diligències informatives,LGTBI-fòbia,1,1.0
2021,5,maig,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,baix camp,Cambrils,habitatge - primera residència - pis/apartament,Internet o xarxes socials,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,5,maig,RP Girona,ABP Gironès - Pla de l'Estany,Girona,girones,Girona,centre de menors,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Danys,origen racial,1,1.0
2021,11,novembre,RP Girona,ABP Baix Empordà - Sant Feliu,Girona,baix emporda,Resta municipis ABP Baix Empordà - Sant Feliu,institut d'educació,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,habitatge - primera residència - pis/apartament,Presencial,delictes,"delictes contra la intimitat, el dret a la propia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,LGTBI-fòbia,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,partit polític,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Danys,Orientació política,1,1.0
2021,10,octubre,RP Central,ABP Bages,Barcelona,bages,Resta municipis ABP Bages,habitatge - primera residència - pis/apartament,Presencial,delictes,de les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,LGTBI-fòbia,1,1.0
2021,5,maig,RP  Metropolitana Nord,ABP Mataró,Barcelona,maresme,Mataró,habitatge - primera residència - pis/apartament,Internet o xarxes socials,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,Antisemita,1,
2021,6,juny,RP Metropolitana Sud,ABP Alt Penedès,Barcelona,alt penedes,Resta municipis ABP Alt Penedès,altres espais oberts,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,5,maig,RP Girona,ABP Gironès - Pla de l'Estany,Girona,girones,Girona,habitatge - primera residència - pis/apartament,Presencial,delictes,delictes contra la llibertat,Amenaces,origen racial,1,1.0
2021,5,maig,RP  Metropolitana Nord,ABP Premià de Mar,Barcelona,maresme,Premià de Mar,habitatge - altres espais,Presencial,delictes,de les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,origen racial,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,origen racial,1,2.0
2021,5,maig,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,habitatge - escala/portal finca/replà,Presencial,delictes,de les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,LGTBI-fòbia,1,1.0
2021,5,maig,RP Girona,ABP Selva Litoral,Girona,selva,Lloret de Mar,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,1.0
2021,5,maig,RP Camp de Tarragona,ABP Tarragonès,Tarragona,tarragones,Tarragona,consolat,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Danys,Orientació política,1,1.0
2021,5,maig,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,baix llobregat,Sant Vicenç dels Horts,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,9,setembre,RP Central,ABP Osona,Barcelona,osona,Resta municipis ABP Osona,mobiliari urbà,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Furt,Orientació política,1,1.0
2021,5,maig,RP Metropolitana Sud,ABP Garraf,Barcelona,garraf,Sant Pere de Ribes,circuit curses a motor,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,2.0
2021,5,maig,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,barcelones,Barcelona,mobiliari urbà,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,6,juny,RP Girona,ABP Baix Empordà - La Bisbal,Girona,baix emporda,Resta municipis ABP Baix Empordà - La Bisbal,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,2.0
2021,5,maig,RP Camp de Tarragona,ABP Tarragonès,Tarragona,tarragones,Tarragona,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,2.0
2021,5,maig,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,barcelones,Barcelona,establiments - discoteca,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,6.0
2021,5,maig,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,maresme,Resta municipis ABP Arenys de Mar,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,5,maig,RP Metropolitana Sud,ABP Garraf,Barcelona,garraf,Vilanova i la Geltrú,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,Orientació política,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,1.0
2021,5,maig,RP Girona,ABP Alt Empordà - Roses,Girona,alt emporda,Resta municipis ABP Alt Empordà - Roses,habitatge - segona residència - casa aïllada,Internet o xarxes socials,delictes,delictes contra la llibertat,Amenaces,Orientació política,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,transport públic - metro - estació,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,12,desembre,RP Central,ABP Osona,Barcelona,osona,Resta municipis ABP Osona,via pública urbana,Presencial,delictes,delictes contra la llibertat,Coaccions,LGTBI-fòbia,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,barcelones,Barcelona,establiments - supermercat,Presencial,delictes,delictes contra la llibertat,Amenaces,origen racial,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,delictes contra la constitucio,"Contra la llibertat de consciència, religió i respecte als difunts",Antisemita,1,1.0
2021,5,maig,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,delictes contra la constitucio,"Contra la llibertat de consciència, religió i respecte als difunts",Antisemita,1,1.0
2021,5,maig,RP  Metropolitana Nord,ABP Badalona,Barcelona,barcelones,Sant Adrià de Besòs,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,Aporofòbia,1,1.0
2021,5,maig,RP Central,ABP Osona,Barcelona,osona,Manlleu,habitatge - primera residència - pis/apartament,Internet o xarxes socials,delictes,delictes contra la llibertat,Amenaces,origen racial,1,1.0
2021,6,juny,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,6,juny,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,Aporofòbia,1,1.0
2021,6,juny,RP Ponent,ABP Segarra - Urgell,Lleida,urgell,Resta municipis ABP Segarra - Urgell,habitatge - primera residència - casa adossada,Presencial,infraccio administrativa,llei 4/15 de proteccio de seguretat ciutadana,Danys / deslluïments de béns mobles / immobles,Orientació política,1,1.0
2021,6,juny,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,escola,Presencial,delictes,de les lesions,Lesions,origen racial,1,1.0
2021,6,juny,RP  Metropolitana Nord,ABP Granollers,Barcelona,valles oriental,Resta municipis ABP Granollers,via pública urbana,Presencial,delictes,delictes contra la llibertat,Amenaces,LGTBI-fòbia,1,1.0
2021,6,juny,RP  Metropolitana Nord,ABP Granollers,Barcelona,valles oriental,Resta municipis ABP Granollers,habitatge - primera residència - pis/apartament,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Danys,LGTBI-fòbia,1,1.0
2021,6,juny,RP  Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,barcelones,Santa Coloma de Gramenet,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,6,juny,RP Camp de Tarragona,ABP Tarragonès,Tarragona,tarragones,Vila-seca,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,1.0
2021,6,juny,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,baix penedes,Resta municipis ABP Baix Penedès,institut d'educació,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,6,juny,RP Girona,ABP Selva Litoral,Girona,selva,Lloret de Mar,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,6,juny,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,1.0
2021,6,juny,RP Metropolitana Sud,ABP Gavà,Barcelona,baix llobregat,Viladecans,via pública urbana,Presencial,delictes,de les lesions,Lesions,origen racial,1,2.0
2021,6,juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,girones,Girona,transport públic - tren fgc - estació,Presencial,delictes,de les lesions,Lesions,origen racial,1,1.0
2021,6,juny,RP  Metropolitana Nord,ABP Terrassa,Barcelona,valles occidental,Terrassa,via pública urbana,Presencial,delictes,delictes contra la llibertat,Amenaces,origen racial,1,1.0
2021,6,juny,RP  Metropolitana Nord,ABP Granollers,Barcelona,valles oriental,Resta municipis ABP Granollers,via pública urbana,Presencial,delictes,delictes contra l'administracio de justicia,Trencament de condemna,LGTBI-fòbia,1,1.0
2021,6,juny,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,delictes contra la llibertat,Amenaces,LGTBI-fòbia,1,1.0
2021,10,octubre,RP Girona,ABP Baix Empordà - La Bisbal,Girona,baix emporda,Resta municipis ABP Baix Empordà - La Bisbal,habitatge - primera residència - casa adossada,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,Orientació política,1,1.0
2021,6,juny,RP  Metropolitana Nord,ABP Rubí,Barcelona,valles occidental,Rubí,institut d'educació,Presencial,delictes,delictes contra el patrimoni i contra l'ordre socioeconomic,Danys,LGTBI-fòbia,1,1.0
2021,6,juny,RP  Metropolitana Nord,ABP Granollers,Barcelona,valles oriental,Resta municipis ABP Granollers,habitatge - primera residència - pis/apartament,Presencial,delictes,delictes contra l'administracio de justicia,Trencament de condemna,LGTBI-fòbia,1,1.0
2021,6,juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,partit polític,Presencial,infraccio administrativa,llei 4/15 de proteccio de seguretat ciutadana,Danys / deslluïments de béns mobles / immobles,Orientació política,1,1.0
2021,6,juny,RP Metropolitana Barcelona,ABP Eixample,Barcelona,barcelones,Barcelona,via pública urbana,Presencial,delictes,"delictes contra la intimitat, el dret a la propia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,origen racial,1,2.0
2021,6,juny,RP Central,ABP Bages,Barcelona,bages,Resta municipis ABP Bages,via pública urbana,Presencial,delictes,de les lesions,Lesions,LGTBI-fòbia,1,1.0
2021,6,juny,RP Central,ABP Anoia,Barcelona,anoia,Igualada,establiments - botiga d'alimentació/begudes,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,1,1.0
2021,6,juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,pla d'urgell,Resta municipis ABP Segrià - Garrigues - Pla d'Urgell,via pública urbana,Presencial,delictes,delictes contra la constitucio,Contra exercici drets fonamentals i llibertats públiques,origen racial,1,1.0
2021,6,juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,partit polític,Presencial,infraccio administrativa,llei 4/15 de proteccio de seguretat ciutadana,Danys / deslluïments de béns mobles / immobles,Orientació política,1,1.0
2021,6,juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,segria,Lleida,partit polític,Presencial,infraccio administrativa,llei 4/15 de proteccio de seguretat ciutadana,Danys / deslluïments de béns mobles / immobles,Orientació política,1,1.0
